domain,sources,date_snapshotted,available,mbfc_tags,ng_tags,os_tags,pf_tags
presstv.com,OpenSources,,TRUE,,,bias;unreliable,
presstv.ir,OpenSources,,TRUE,,,bias;unreliable,
pressunion.org,Buzzfeed17;Allcott18;Grinberg19,,TRUE,,,,
prideof-america.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
princewilliamreporter.com,NYTimesPinkSlime,,,,,,
prisonplanet.com,OpenSources,,TRUE,,,conspiracy,
prisonplanet.tv,OpenSources,,FALSE,,,conspiracy,
prntly.com,OpenSources;Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
proamericanews.com,OpenSources;MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,fake,
profam.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
progressivestoday.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda,,bias,
progresstribune.com,MBFC;NewsGuard,,FALSE,Extreme Left;Propaganda,basicStandards;newsOpinion;ownership;management;contentCreators;falseContent;deceptiveHeadlines;accountabilityPractices,,
projectpurge.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
projectveritas.com,OpenSources;NewsGuard,,TRUE,,basicStandards;accountabilityPractices;newsOpinion;ownership;contentCreators,bias;unreliable;political,
propertyinsurancewire.com,NYTimesPinkSlime,,,,,,
proud-patriots.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
proudcons.com,OpenSources;MBFC;Allcott18,,TRUE,Extreme Right;Propaganda,,fake;bias,
proudleader.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Fake News,,,
providencereporter.com,NYTimesPinkSlime,,,,,,
pulaskitimes.com,NYTimesPinkSlime,,,,,,
puppetstringnews.com,FactCheck;MBFC;PolitiFact;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
qpolitical.com,OpenSources;MBFC;Allcott18,,FALSE,Extreme Right;Propaganda;Some Fake News,,bias;clickbait;junksci,
qualitysharing.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
quincyreporter.com,NYTimesPinkSlime,,,,,,
racinesun.com,NYTimesPinkSlime,,,,,,
randolphcountynews.com,NYTimesPinkSlime,,,,,,
rawforbeauty.com,OpenSources,,FALSE,,,junksci,
react365.com,OpenSources;Wikipedia;Snopes;MBFC;CBS;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;NewsGuard;Grinberg19,,FALSE,Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;management;contentCreators,fake,
readconservatives.news,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Fake News,,bias;fake;clickbait,
reagancoalition.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,bias;fake;clickbait,
reaganwasright.com,Buzzfeed17;Allcott18,,FALSE,,,,
realfarmacy.com,OpenSources;NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,junksci;conspiracy,
realnewsrightnow.com,OpenSources;FactCheck;CBS;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake;satire,
realplanetnews.com,OpenSources,,FALSE,,,junksci,
realpostmag.com,Snopes,,TRUE,,,,
realtimepolitics.com,OpenSources;MBFC,,TRUE,Extreme Left;Propaganda;Conspiracy;Some Fake News,,bias;unreliable,
rearfront.com,PolitiFact;Allcott18,,TRUE,,,,
redcountry.us,OpenSources;MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Anti-Islam,,fake,
reddingtoday.com,NYTimesPinkSlime,,,,,,
redflagnews.com,OpenSources;Wikipedia;Allcott18,,FALSE,,,bias;conspiracy;unreliable,
redice.tv,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
redinfo.us,MBFC;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Fake News,,,
redpeople.us,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
redpolitics.us,MBFC;PolitiFact;Allcott18,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
redrocktribune.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Conspiracy;Anti-Islam,,fake,
redstatejournalist.com,MBFC,,FALSE,Extreme Right;Propaganda;Fake News,,,
redstatepundit.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
redstatewatcher.com,OpenSources;MBFC;Allcott18;NewsGuard;Grinberg19,,TRUE,Extreme Right;Propaganda;Lack of Transparency;Poor Sourcing;Some Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,bias;clickbait,
redstatewave.com,MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
redwhiteandright.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
redwoodempirenews.com,NYTimesPinkSlime,,,,,,
reflectionofmind.org,PolitiFact;Allcott18,,FALSE,,,,
regated.com,OpenSources;Allcott18,,FALSE,,,bias,
religionlo.com,OpenSources;PolitiFact;Allcott18,,FALSE,,,satire,
religionmind.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
religiousmind.com,Allcott18,,FALSE,,,,
remnantnewspaper.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
renewamerica.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
renoreporter.com,NYTimesPinkSlime,,,,,,
rense.com,OpenSources,,TRUE,,,conspiracy;junksci,
researchantisemitism.ca,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Anti-Palestinian;Lack of Transparency,,,
resistancereport.com,OpenSources;MBFC,,FALSE,,,political;unreliable,
responsibletechnology.org,OpenSources,,TRUE,,,junksci,
returnofkings.com,OpenSources;MBFC,,TRUE,Hate Group;Extreme Right,,hate,
returntonow.net,NewsGuard,,TRUE,,basicStandards;falseContent;accountabilityPractices;newsOpinion;ownership;management;contentCreators,,
revolutions2040.com,OpenSources;PolitiFact;Allcott18,,FALSE,,,junksci;clickbait,
rhotv.com,OpenSources,,FALSE,,,fake,
ribusinessdaily.com,NYTimesPinkSlime,,,,,,
richmondleader.com,NYTimesPinkSlime,,,,,,
rickwells.us,OpenSources;MBFC;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda;Conspiracy,,fake;conspiracy,
rightalert.com,OpenSources,,TRUE,,,bias;unreliable,
rightalerts.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
rightjournalist.com,MBFC,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
rightsidenews.com,Allcott18,,TRUE,,,,
rightsmarts.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
rightwing.news,NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;contentCreators,,
rightwingnews.com,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;contentCreators,bias;unreliable,
rightwingtribune.com,FactCheck;NewsGuard,,TRUE,,newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,,
rilenews.com,OpenSources;CBS;Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,fake;satire,
rinf.com,OpenSources;MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Hate Group,,political,
ringgolddecaturnews.com,NYTimesPinkSlime,,,,,,
riverbendtimes.com,NYTimesPinkSlime,,,,,,
riverparishnews.com,NYTimesPinkSlime,,,,,,
riverregiontimes.com,NYTimesPinkSlime,,,,,,
rivervalleytoday.com,NYTimesPinkSlime,,,,,,
rivieratxguide.com,NYTimesPinkSlime,,,,,,
roanokesun.com,NYTimesPinkSlime,,,,,,
rochesterreporter.com,NYTimesPinkSlime,,,,,,
rockfordsun.com,NYTimesPinkSlime,,,,,,
rockinghamtimes.com,NYTimesPinkSlime,,,,,,
rockislandtoday.com,NYTimesPinkSlime,,,,,,
rocklandreporter.com,NYTimesPinkSlime,,,,,,
rockymounttoday.com,NYTimesPinkSlime,,,,,,
rodong.rep.kp,MBFC,,FALSE,Extreme Left;Propaganda;Conspiracy;Nationalism,,,
rofl.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
rogue-nation3.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
romereporter.com,NYTimesPinkSlime,,,,,,
rowannews.com,NYTimesPinkSlime,,,,,,
rrtribune.com,MBFC,,FALSE,Extreme Right;Conspiracy;Anti-Islam,,,
rt.com,MBFC;NewsGuard,,TRUE,Russian Propaganda;Conspiracy;Lack of Transparency;Some Fake News,newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines,,
rumorjournal.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
rumormillnews.com,OpenSources,,TRUE,,,conspiracy;junksci;rumor,
rushlimbaugh.com,NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices,,
rushmorestatenews.com,NYTimesPinkSlime,,,,,,
rutherfordtimes.com,NYTimesPinkSlime,,,,,,
ruthinstitute.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
rwnofficial.com,FactCheck;MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Some Fake News,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;contentCreators,,
sacoriverguide.com,NYTimesPinkSlime,,,,,,
sacorridornews.com,NYTimesPinkSlime,,,,,,
sacramentostandard.com,NYTimesPinkSlime,,,,,,
salemnewswire.com,NYTimesPinkSlime,,,,,,
sanantoniostandard.com,NYTimesPinkSlime,,,,,,
sandhillstoday.com,NYTimesPinkSlime,,,,,,
sandiegorecord.com,NYTimesPinkSlime,,,,,,
sandovalnews.com,NYTimesPinkSlime,,,,,,
sanfransun.com,NYTimesPinkSlime,,,,,,
sangamonsun.com,NYTimesPinkSlime,,,,,,
sanjoaquintimes.com,NYTimesPinkSlime,,,,,,
sanjosestandard.com,NYTimesPinkSlime,,,,,,
sanmateosun.com,NYTimesPinkSlime,,,,,,
santaclaratoday.com,NYTimesPinkSlime,,,,,,
santacruzstandard.com,NYTimesPinkSlime,,,,,,
santafestandard.com,NYTimesPinkSlime,,,,,,
sarasotareview.com,NYTimesPinkSlime,,,,,,
saratogastandard.com,NYTimesPinkSlime,,,,,,
satiratribune.com,OpenSources;Snopes;Buzzfeed16;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,satire,
savannahstandard.com,NYTimesPinkSlime,,,,,,
saveyourhomenow.org,NYTimesPinkSlime,,,,,,
saynotopot.us,Buzzfeed18,,FALSE,,,,
scalaskanews.com,NYTimesPinkSlime,,,,,,
scaryhours.com,Buzzfeed17;Allcott18,,FALSE,,,,
scconnnews.com,NYTimesPinkSlime,,,,,,
science.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
sckansasnews.com,NYTimesPinkSlime,,,,,,
scmidlandnews.com,NYTimesPinkSlime,,,,,,
scminnesotanews.com,NYTimesPinkSlime,,,,,,
scmissnews.com,NYTimesPinkSlime,,,,,,
scmissourinews.com,NYTimesPinkSlime,,,,,,
scnebraskanews.com,NYTimesPinkSlime,,,,,,
scnewyorknews.com,NYTimesPinkSlime,,,,,,
scoklahomanews.com,NYTimesPinkSlime,,,,,,
scpanews.com,NYTimesPinkSlime,,,,,,
scrantonreporter.com,NYTimesPinkSlime,,,,,,
scrapetv.com,Buzzfeed16;Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
sctennnews.com,NYTimesPinkSlime,,,,,,
sctexasnews.com,NYTimesPinkSlime,,,,,,
scvanews.com,NYTimesPinkSlime,,,,,,
scvermontnews.com,NYTimesPinkSlime,,,,,,
scwisconsinnews.com,NYTimesPinkSlime,,,,,,
sdbusinessdaily.com,NYTimesPinkSlime,,,,,,
sealaskanews.com,NYTimesPinkSlime,,,,,,
sealleghenynews.com,NYTimesPinkSlime,,,,,,
searizonanews.com,NYTimesPinkSlime,,,,,,
seatlantanews.com,NYTimesPinkSlime,,,,,,
seattlecitywire.com,NYTimesPinkSlime,,,,,,
sebluegrassnews.com,NYTimesPinkSlime,,,,,,
secoloradonews.com,NYTimesPinkSlime,,,,,,
seconnnews.com,NYTimesPinkSlime,,,,,,
secretsofthefed.com,OpenSources,,FALSE,,,conspiracy;junksci,
sedallasnews.com,NYTimesPinkSlime,,,,,,
sedenvernews.com,NYTimesPinkSlime,,,,,,
segeorgianews.com,NYTimesPinkSlime,,,,,,
segrandrapids.com,NYTimesPinkSlime,,,,,,
sehoustonnews.com,NYTimesPinkSlime,,,,,,
seillinoisnews.com,NYTimesPinkSlime,,,,,,
seindiananews.com,NYTimesPinkSlime,,,,,,
seiowanews.com,NYTimesPinkSlime,,,,,,
sekansascitynews.com,NYTimesPinkSlime,,,,,,
sekansasnews.com,NYTimesPinkSlime,,,,,,
sekentuckynews.com,NYTimesPinkSlime,,,,,,
selahguide.com,NYTimesPinkSlime,,,,,,
selatimes.com,NYTimesPinkSlime,,,,,,
seminnesotanews.com,NYTimesPinkSlime,,,,,,
semissourinews.com,NYTimesPinkSlime,,,,,,
semontananews.com,NYTimesPinkSlime,,,,,,
senebraskanews.com,NYTimesPinkSlime,,,,,,
senorthcarolinanews.com,NYTimesPinkSlime,,,,,,
sentinelblog.com,OpenSources,,FALSE,,,conspiracy;junksci,
seoaklandnews.com,NYTimesPinkSlime,,,,,,
seohiotimes.com,NYTimesPinkSlime,,,,,,
seoklahomanews.com,NYTimesPinkSlime,,,,,,
sesdnews.com,NYTimesPinkSlime,,,,,,
setennnews.com,NYTimesPinkSlime,,,,,,
setexasrecord.com,NYTimesPinkSlime,,,,,,
setexastimes.com,NYTimesPinkSlime,,,,,,
setwincities.com,NYTimesPinkSlime,,,,,,
sevalleytimes.com,NYTimesPinkSlime,,,,,,
sevegasnews.com,NYTimesPinkSlime,,,,,,
sewashingtonnews.com,NYTimesPinkSlime,,,,,,
sewyomingnews.com,NYTimesPinkSlime,,,,,,
sfvtoday.com,NYTimesPinkSlime,,,,,,
sgvstandard.com,NYTimesPinkSlime,,,,,,
sharednewsreport.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
shariaunveiled.wordpress.com,Allcott18,,FALSE,,,,
shariawatch.org.uk,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
sheepkillers.com,OpenSources,,TRUE,,,conspiracy;junksci,
shelbycountytimes.com,NYTimesPinkSlime,,,,,,
shelbyreporter.com,NYTimesPinkSlime,,,,,,
shelbyreview.com,NYTimesPinkSlime,,,,,,
shenandoahvalleynews.com,NYTimesPinkSlime,,,,,,
shenangovalleynews.com,NYTimesPinkSlime,,,,,,
shiawasseetimes.com,NYTimesPinkSlime,,,,,,
shoalstoday.com,NYTimesPinkSlime,,,,,,
shoebat.com,OpenSources,,TRUE,,,conspiracy;bias,
showmestatetimes.com,NYTimesPinkSlime,,,,,,
shreveportreporter.com,NYTimesPinkSlime,,,,,,
shtfplan.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
sickchirpse.com,MBFC,,TRUE,Some Fake News,,,
silnews.com,NYTimesPinkSlime,,,,,,
silver-coin-investor. com,OpenSources,,FALSE,,,conspiracy;bias;unreliable,
silverbearcafe.com,OpenSources,,FALSE,,,conspiracy,
silverdoctors.com,OpenSources,,TRUE,,,conspiracy;bias,
silverstatetimes.com,NYTimesPinkSlime,,,,,,
silverstealers.net,OpenSources,,TRUE,,,conspiracy,
siouxcitytimes.com,NYTimesPinkSlime,,,,,,
siouxempiretoday.com,NYTimesPinkSlime,,,,,,
skeptiko.com,OpenSources,,TRUE,,,conspiracy;junksci,
slctimes.com,NYTimesPinkSlime,,,,,,
sloreporter.com,NYTimesPinkSlime,,,,,,
smag31.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,fake;unreliable,
smhwtfnews.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
smobserved.com,MBFC;NewsGuard,,TRUE,Poor Sourcing;Fake News;Lack of Ownership Transparency,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;contentCreators;ownership,,
smokymountaintoday.com,NYTimesPinkSlime,,,,,,
smoloko.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
snoopack.com,Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
snopesisridiculo.us,Buzzfeed18;NewsGuard,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
socalrecord.com,NYTimesPinkSlime,,,,,,
socialeverythings.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
solanosun.com,NYTimesPinkSlime,,,,,,
somersettimes.com,NYTimesPinkSlime,,,,,,
sonsoflibertymedia.com,NewsGuard,,TRUE,,ownership;newsOpinion;basicStandards;falseContent;deceptiveHeadlines;accountabilityPractices,,
sonsoflibertyradio.com,OpenSources,,TRUE,,,conspiracy;bias;unreliable,
soonerstatenews.com,NYTimesPinkSlime,,,,,,
sosharethis.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;newsOpinion;ownership,,
sourceplanet.net,Allcott18,,TRUE,,,,
sourcepolitics.com,NewsGuard,,TRUE,,accountabilityPractices;newsOpinion;ownership;management;contentCreators,,
southabqnews.com,NYTimesPinkSlime,,,,,,
southafricatoday.net,MBFC,,TRUE,Right;Propaganda;White Nationalism,,,
southalabamatimes.com,NYTimesPinkSlime,,,,,,
southalamedanews.com,NYTimesPinkSlime,,,,,,
southashevillenews.com,NYTimesPinkSlime,,,,,,
southatlantanews.com,NYTimesPinkSlime,,,,,,
southbayleader.com,NYTimesPinkSlime,,,,,,
southbaysdnews.com,NYTimesPinkSlime,,,,,,
southbendtimes.com,NYTimesPinkSlime,,,,,,
southbergennews.com,NYTimesPinkSlime,,,,,,
southbirminghamtimes.com,NYTimesPinkSlime,,,,,,
southbrazorianews.com,NYTimesPinkSlime,,,,,,
southbrowardnews.com,NYTimesPinkSlime,,,,,,
southcentralreporter.com,NYTimesPinkSlime,,,,,,
southcharlottetoday.com,NYTimesPinkSlime,,,,,,
southchestertoday.com,NYTimesPinkSlime,,,,,,
southcoasttimes.com,NYTimesPinkSlime,,,,,,
southcolumbusnews.com,NYTimesPinkSlime,,,,,,
southcooknews.com,NYTimesPinkSlime,,,,,,
southcotimes.com,NYTimesPinkSlime,,,,,,
southcumberlandnews.com,NYTimesPinkSlime,,,,,,
southcuyahoganews.com,NYTimesPinkSlime,,,,,,
southdaytonnews.com,NYTimesPinkSlime,,,,,,
southdelconews.com,NYTimesPinkSlime,,,,,,
southdfwnews.com,NYTimesPinkSlime,,,,,,
southdsmnews.com,NYTimesPinkSlime,,,,,,
southernconservativeextra.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
southernindianatoday.com,NYTimesPinkSlime,,,,,,
southernwvnews.com,NYTimesPinkSlime,,,,,,
southfairfaxnews.com,NYTimesPinkSlime,,,,,,
southfranklinnews.com,NYTimesPinkSlime,,,,,,
southfultontoday.com,NYTimesPinkSlime,,,,,,
southgalvestonnews.com,NYTimesPinkSlime,,,,,,
southgeorgiatimes.com,NYTimesPinkSlime,,,,,,
southguilfordnews.com,NYTimesPinkSlime,,,,,,
southgwinnettnews.com,NYTimesPinkSlime,,,,,,
southhennepinnews.com,NYTimesPinkSlime,,,,,,
southindynews.com,NYTimesPinkSlime,,,,,,
southiowanews.com,NYTimesPinkSlime,,,,,,
southjeffconews.com,NYTimesPinkSlime,,,,,,
southjerseymechanic.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
southjerseysun.com,NYTimesPinkSlime,,,,,,
southkcnews.com,NYTimesPinkSlime,,,,,,
southkentnews.com,NYTimesPinkSlime,,,,,,
southkingnews.com,NYTimesPinkSlime,,,,,,
southknoxnews.com,NYTimesPinkSlime,,,,,,
southlaketoday.com,NYTimesPinkSlime,,,,,,
southlancasternews.com,NYTimesPinkSlime,,,,,,
southlouisiananews.com,NYTimesPinkSlime,,,,,,
southmainenews.com,NYTimesPinkSlime,,,,,,
southmecklenburgnews.com,NYTimesPinkSlime,,,,,,
southmianews.com,NYTimesPinkSlime,,,,,,
southmichigannews.com,NYTimesPinkSlime,,,,,,
southmiddlesextimes.com,NYTimesPinkSlime,,,,,,
southncnews.com,NYTimesPinkSlime,,,,,,
southnewcastlenews.com,NYTimesPinkSlime,,,,,,
southoctimes.com,NYTimesPinkSlime,,,,,,
southohionews.com,NYTimesPinkSlime,,,,,,
southokcnews.com,NYTimesPinkSlime,,,,,,
southomahatimes.com,NYTimesPinkSlime,,,,,,
southoregonnews.com,NYTimesPinkSlime,,,,,,
southorlandonews.com,NYTimesPinkSlime,,,,,,
southpalmbeachtoday.com,NYTimesPinkSlime,,,,,,
southpimanews.com,NYTimesPinkSlime,,,,,,
southpinellastimes.com,NYTimesPinkSlime,,,,,,
southraleighnews.com,NYTimesPinkSlime,,,,,,
southsactoday.com,NYTimesPinkSlime,,,,,,
southsanantonionews.com,NYTimesPinkSlime,,,,,,
southsfbaynews.com,NYTimesPinkSlime,,,,,,
southsfvtoday.com,NYTimesPinkSlime,,,,,,
southsgvnews.com,NYTimesPinkSlime,,,,,,
southsidevanews.com,NYTimesPinkSlime,,,,,,
southsnohomishnews.com,NYTimesPinkSlime,,,,,,
southsoundtimes.com,NYTimesPinkSlime,,,,,,
southstlnews.com,NYTimesPinkSlime,,,,,,
southsummitnews.com,NYTimesPinkSlime,,,,,,
southtidewaternews.com,NYTimesPinkSlime,,,,,,
southtrianglenews.com,NYTimesPinkSlime,,,,,,
southtulsatoday.com,NYTimesPinkSlime,,,,,,
southutahnews.com,NYTimesPinkSlime,,,,,,
southvermontnews.com,NYTimesPinkSlime,,,,,,
southwichitanews.com,NYTimesPinkSlime,,,,,,
southwinstonsalemnews.com,NYTimesPinkSlime,,,,,,
sowisconsintimes.com,NYTimesPinkSlime,,,,,,
space.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
spartanburgreporter.com,NYTimesPinkSlime,,,,,,
speakgov.com,MBFC,,FALSE,Extreme Right;Propaganda,,,
specialnewsusa.com,FactCheck,,FALSE,,,,
speisa.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,,,
spinzon.com,Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
spokanecotimes.com,NYTimesPinkSlime,,,,,,
spokanestandard.com,NYTimesPinkSlime,,,,,,
springfieldrecord.com,NYTimesPinkSlime,,,,,,
springfieldstandard.com,NYTimesPinkSlime,,,,,,
springstimes.com,NYTimesPinkSlime,,,,,,
sptnkne.ws,NewsGuard,,FALSE,,falseContent;basicStandards;deceptiveHeadlines;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
spurguide.com,NYTimesPinkSlime,,,,,,
sputniknews.com,OpenSources;MBFC;NewsGuard,,TRUE,Russian Propaganda;Conspiracy;Poor Sourcing;Some Fake News,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,bias;state;fake,
squawker.org,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
stanislausnews.com,NYTimesPinkSlime,,,,,,
staresattheworld.com,MBFC,,TRUE,Extreme Right;Propaganda,,,
statefort.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
statenation.co,Allcott18;Grinberg19,,FALSE,,,,
statenislandreporter.com,NYTimesPinkSlime,,,,,,
stateofthenation2012.com,MBFC;Allcott18,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
states-tv.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Left;Propaganda;Fake News,,,
stcharlestimes.com,NYTimesPinkSlime,,,,,,
stclairtoday.com,NYTimesPinkSlime,,,,,,
stcloudsun.com,NYTimesPinkSlime,,,,,,
steadfastandloyal.com,MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,,
steelvilleguide.com,NYTimesPinkSlime,,,,,,
stgeorgegazette.com,Wikipedia;FactCheck;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
stillnessinthestorm.com,PolitiFact;Allcott18,,TRUE,,,,
stjoebentonharbor.com,NYTimesPinkSlime,,,,,,
stlouisreporter.com,NYTimesPinkSlime,,,,,,
stlrecord.com,NYTimesPinkSlime,,,,,,
stlwestnews.com,NYTimesPinkSlime,,,,,,
stonecoldtruth.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy,,,
stormcloudsgathering.com,OpenSources,,TRUE,,,fake,
stpaulreporter.com,NYTimesPinkSlime,,,,,,
stpetestandard.com,NYTimesPinkSlime,,,,,,
straffordnews.com,NYTimesPinkSlime,,,,,,
straightstoned.com,Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,,
stream.org,NewsGuard,,TRUE,,basicStandards;newsOpinion;ownership;management,,
studionewsnetwork.com,MBFC,,TRUE,Right;Propaganda;Conspiracy,,,
stuppid.com,OpenSources;Wikipedia;FactCheck;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
sturgiscoldwaternews.com,NYTimesPinkSlime,,,,,,
subjectpolitics.com,OpenSources;MBFC,,TRUE,Extreme Right;Propaganda,,fake;bias,
success-street.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake;clickbait,
suffolkreporter.com,NYTimesPinkSlime,,,,,,
sumtertimes.com,NYTimesPinkSlime,,,,,,
sundayinquirer.com,MBFC;Buzzfeed17;Allcott18,,FALSE,Fake News;Poor Sourcing,,,
sundaypost.org,Buzzfeed17;Allcott18,,FALSE,,,,
sunflowerstatenews.com,NYTimesPinkSlime,,,,,,
sunshinesentinel.com,NYTimesPinkSlime,,,,,,
superstation95.com,Wikipedia;Buzzfeed17;Allcott18,,FALSE,,,,
supremepatriot.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias,
surenews.com,MBFC,,TRUE,Extreme Right;Propaganda;Hate,,,
surprisejournal.com,NYTimesPinkSlime,,,,,,
surreytelegraph.com,Buzzfeed17;Allcott18,,FALSE,,,,
sussexreview.com,NYTimesPinkSlime,,,,,,
svijmedia.com,FactCheck;MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
swalaskanews.com,NYTimesPinkSlime,,,,,,
swalleghenynews.com,NYTimesPinkSlime,,,,,,
swampdrain.com,MBFC,,TRUE,Extreme Right;Poor Sourcing;Lack of Transparency;Propaganda,,,
